,text,created_at,user_followers,user_friends,retweet_count,favorite_count,processed_text,label
8811,Kesejahteraan hewan meraih penghargaan internasional. ,2024-02-16 09:58:22,2228,2918,87,34,sejahtera hewan raih harga internasional,2
8812,Kekerasan polisi berjanji mengusut tuntas. ,2024-01-14 18:27:33,5121,382,121,24,keras polisi janji usut tuntas,0
8813,Karnaval menjadi daya tarik utama. ,2024-01-27 03:15:02,1123,1588,418,155,karnaval daya tarik utama,2
8814,Musik menjadi trend baru. ,2024-02-14 17:00:01,6071,1241,411,298,musik trend,2
8815,Penipuan polisi berjanji mengusut tuntas. ,2024-06-24 10:25:53,4096,2128,304,90,tipu polisi janji usut tuntas,0
8816,Kerjasama menggali potensi lokal. ,2024-02-13 13:58:56,194,2128,432,187,kerjasama gali potensi lokal,1
8817,Penipuan online terjadi di Bekasi. ,2024-05-10 21:07:00,9169,1429,357,108,tipu online bekas,0
8818,Pencemaran nama baik lokasi kejadian telah diamankan. ,2024-04-16 02:27:30,9810,2080,290,279,cemar nama lokasi jadi aman,2
8819,Pembunuhan terjadi di Banyumas. ,2024-02-14 07:49:25,3241,2519,486,287,bunuh banyumas,0
8820,Perdagangan manusia polisi berjanji mengusut tuntas. ,2024-06-17 09:18:02,2785,3893,499,240,dagang manusia polisi janji usut tuntas,0
8821,Kesejahteraan diharapkan memberikan manfaat. ,2024-03-19 23:56:34,3034,896,214,116,sejahtera harap manfaat,2
8822,Edukasi lingkungan program ini sangat inovatif. ,2024-07-16 08:31:51,512,636,140,210,edukasi lingkung program inovatif,2
8823,Literasi menjadi trend baru. ,2024-02-15 12:56:03,9949,2027,50,263,literasi trend,2
8824,Pembangunan telah mencapai kesepakatan. ,2024-05-07 06:55:46,8948,4080,6,109,bangun capai sepakat,2
8825,Penipuan korban diminta melapor. ,2024-02-23 01:31:03,3685,283,138,4,tipu korban lapor,0
8826,Kesehatan membuka peluang investasi. ,2024-05-29 23:25:57,5037,1071,233,157,sehat buka peluang investasi,1
8827,Cyberbullying polisi masih memburu pelaku. ,2024-04-29 06:51:39,8962,4556,163,252,cyberbullying polisi buru laku,0
8828,Pemalsuan motif masih belum diketahui. ,2024-01-06 22:45:44,2137,2992,156,129,palsu motif,0
8829,Penganiayaan polisi masih memburu pelaku. ,2024-05-15 20:47:50,6558,1649,326,80,aniaya polisi buru laku,0
8830,Pembunuhan tersangka mencoba melarikan diri. ,2024-07-27 10:38:44,2071,382,36,284,bunuh sangka coba lari,0
8831,Penyelundupan berhasil ditangkap. ,2024-05-03 20:57:16,8733,4334,378,130,selundup hasil tangkap,1
8832,Fotografi menarik perhatian publik. ,2024-02-03 15:56:57,1266,623,425,290,fotografi tarik perhati publik,1
8833,Urbanisasi berdampak positif bagi masyarakat. ,2024-01-15 06:50:21,2790,1029,50,74,urbanisasi dampak positif masyarakat,2
8834,Lingkungan menambah wawasan masyarakat. ,2024-07-05 09:53:20,4810,1538,11,88,lingkung tambah wawas masyarakat,2
8835,Pengembangan karir berdampak positif bagi masyarakat. ,2024-03-18 20:30:33,8754,1810,340,180,kembang karir dampak positif masyarakat,2
8836,Penipuan polisi berjanji mengusut tuntas. ,2024-07-26 12:03:11,1930,2790,146,256,tipu polisi janji usut tuntas,0
8837,Pembakaran ada saksi yang melihat kejadian. ,2024-03-06 22:00:15,1486,1807,37,144,bakar saksi jadi,0
8838,Penipuan online polisi masih memburu pelaku. ,2024-04-16 23:01:37,9670,490,128,71,tipu online polisi buru laku,0
8839,Pemalsuan kejadian ini menggemparkan warga. ,2024-05-12 10:53:18,2800,2720,158,134,palsu jadi gempar warga,0
8840,Perjudian kejadian ini menggemparkan warga. ,2024-02-22 03:20:27,9594,4844,95,134,judi jadi gempar warga,0
8841,Turnamen mendapat pujian banyak pihak. ,2024-03-22 19:59:28,2281,3796,131,184,turnamen puji,2
8842,Urban farming menggali potensi lokal. ,2024-05-28 21:00:06,1545,97,420,183,urban farming gali potensi lokal,1
8843,Penyerangan pelaku berhasil melarikan diri. ,2024-01-08 10:48:11,3478,2812,24,276,serang laku hasil lari,0
8844,Desain produk mendapat dukungan dari pemerintah. ,2024-05-02 12:18:18,2118,1649,209,224,desain produk dukung perintah,2
8845,Pelatihan menarik wisatawan mancanegara. ,2024-05-30 18:27:05,3463,524,278,233,latih tarik wisatawan mancanegara,2
8846,Museum menggairahkan sektor pariwisata. ,2024-04-23 07:40:47,1363,3024,288,45,museum gairah sektor pariwisata,2
8847,Teknologi informasi dapat dinikmati di Makassar. ,2024-04-06 05:45:16,1260,2308,463,231,teknologi informasi nikmat makassar,2
8848,Kebudayaan daerah menambah wawasan masyarakat. ,2024-07-14 18:36:22,7049,2645,390,45,budaya daerah tambah wawas masyarakat,2
8849,Korupsi kasus meningkat selama pandemi. ,2024-06-16 13:22:33,8333,1123,389,53,korupsi tingkat pandemi,1
8850,Perampokan tersangka melawan saat ditangkap. ,2024-06-03 01:12:26,583,1855,495,259,ampo sangka lawan tangkap,0
8851,Kerjasama program ini sangat inovatif. ,2024-02-21 05:33:40,2202,4667,166,44,kerjasama program inovatif,2
8852,Tari menjadi ikon baru. ,2024-04-15 01:39:38,7062,3866,390,8,tari ikon,2
8853,Pembobolan polisi berjanji mengusut tuntas. ,2024-02-01 00:12:13,5142,1984,240,97,bobol polisi janji usut tuntas,0
8854,Perampokan tersangka akan segera diadili. ,2024-04-20 19:47:06,2388,1870,246,255,ampo sangka adil,2
8855,Ekosistem acara berjalan lancar. ,2024-02-14 20:38:28,3002,4404,218,295,ekosistem acara jalan lancar,2
8856,Pencemaran nama baik berhasil ditangkap. ,2024-01-31 21:18:17,6202,373,192,16,cemar nama hasil tangkap,0
8857,Ekosistem menjunjung tinggi nilai budaya. ,2024-06-21 05:32:34,2081,3245,485,216,ekosistem junjung nilai budaya,2
8858,Hubungan internasional mendapat dukungan dari pemerintah. ,2024-07-30 18:37:51,945,3631,245,232,hubung internasional dukung perintah,1
8859,Pelestarian memperkenalkan teknologi baru. ,2024-06-30 00:48:31,9508,1113,352,278,lestari kenal teknologi,2
8860,Edukasi lingkungan mendukung pembangunan berkelanjutan. ,2024-05-21 01:42:31,7759,3336,365,191,edukasi lingkung dukung bangun lanjut,1
8861,Penyerangan kasus meningkat selama pandemi. ,2024-02-03 11:25:26,9147,2372,455,240,serang tingkat pandemi,1
8862,Komunitas mendapat sorotan positif. ,2024-05-16 05:19:27,8197,1598,347,161,komunitas sorot positif,2
8863,Pelestarian acara berjalan lancar. ,2024-03-15 15:14:32,5749,1311,466,88,lestari acara jalan lancar,2
8864,Begal tersangka melawan saat ditangkap. ,2024-04-23 07:01:56,8894,1867,416,96,begal sangka lawan tangkap,0
8865,Pemerasan polisi masih memburu pelaku. ,2024-01-28 21:53:54,8354,1653,102,13,peras polisi buru laku,0
8866,Pencemaran nama baik kejadian ini menggemparkan warga. ,2024-03-26 19:51:57,6643,4706,414,50,cemar nama jadi gempar warga,0
8867,Penyerangan tersangka mengaku bersalah. ,2024-05-20 01:21:04,6374,4219,184,83,serang sangka aku salah,0
8868,Narkoba kejadian ini menggemparkan warga. ,2024-05-29 22:00:00,4681,355,268,291,narkoba jadi gempar warga,0
8869,Korupsi kasus ini menarik perhatian publik. ,2024-03-27 22:27:18,2121,4383,232,209,korupsi tarik perhati publik,0
8870,Pencemaran nama baik polisi berjanji mengusut tuntas. ,2024-03-08 19:20:09,723,649,191,240,cemar nama polisi janji usut tuntas,0
8871,Pembunuhan kasus ini menarik perhatian publik. ,2024-01-27 08:54:50,4373,1691,180,192,bunuh tarik perhati publik,0
8872,Cyberbullying motif masih belum diketahui. ,2024-06-22 17:26:48,1406,4210,270,173,cyberbullying motif,1
8873,Sosial meningkatkan keterampilan. ,2024-01-20 16:07:10,5222,4734,406,9,sosial tingkat terampil,2
8874,Perdagangan manusia kasus ini menarik perhatian publik. ,2024-02-08 17:30:47,9000,3052,312,126,dagang manusia tarik perhati publik,1
8875,Pendakian memberikan hiburan. ,2024-02-16 17:30:42,9371,2111,143,24,daki hibur,0
8876,Lingkungan diselenggarakan dengan sangat baik. ,2024-02-02 02:25:04,1790,3048,21,100,lingkung selenggara,1
8877,Kegiatan ekstrakurikuler menarik perhatian publik. ,2024-03-31 18:16:50,4888,2392,252,264,giat ekstrakurikuler tarik perhati publik,1
8878,Kuliner menciptakan lapangan kerja baru. ,2024-04-20 03:34:34,6917,1607,177,238,kuliner cipta lapang kerja,2
8879,Ekonomi kreatif mendapat pujian banyak pihak. ,2024-04-26 11:42:15,7740,140,486,252,ekonomi kreatif puji,2
8880,Perdagangan manusia lokasi kejadian telah diamankan. ,2024-04-04 13:30:07,2090,575,462,91,dagang manusia lokasi jadi aman,2
8881,Kebijakan publik memperkuat budaya lokal. ,2024-07-02 20:25:55,1817,1601,220,58,bijak publik kuat budaya lokal,2
8882,Perjudian tersangka mencoba melarikan diri. ,2024-05-29 23:05:25,3136,3814,478,92,judi sangka coba lari,1
8883,Penghargaan warga antusias menyambut. ,2024-05-18 16:27:51,6222,2806,482,108,harga warga antusias sambut,2
8884,Pemerasan terjadi di Surabaya. ,2024-07-24 09:08:55,1550,2743,449,77,peras surabaya,0
8885,Cyberbullying kejadian ini menggemparkan warga. ,2024-03-07 09:05:29,9831,3617,499,89,cyberbullying jadi gempar warga,0
8886,Arkeologi warga antusias menyambut. ,2024-06-10 09:53:06,7303,2622,352,103,arkeologi warga antusias sambut,2
8887,Pembakaran korban diminta melapor. ,2024-03-28 15:11:43,4407,2782,411,194,bakar korban lapor,0
8888,Pembunuhan ada saksi yang melihat kejadian. ,2024-03-07 19:10:26,3318,4456,343,86,bunuh saksi jadi,0
8889,Pameran seni menggairahkan sektor pariwisata. ,2024-07-06 00:49:41,715,1375,115,277,pamer seni gairah sektor pariwisata,1
8890,Turnamen mendapat sorotan positif. ,2024-07-25 12:17:24,2576,3368,151,221,turnamen sorot positif,2
8891,Pembobolan polisi masih memburu pelaku. ,2024-01-17 03:59:46,1988,4572,27,9,bobol polisi buru laku,0
8892,Pembakaran terjadi di Banyumas. ,2024-01-19 21:13:44,4298,1461,17,109,bakar banyumas,0
8893,Pencemaran nama baik tersangka mengaku bersalah. ,2024-06-09 20:22:01,8665,1559,422,27,cemar nama sangka aku salah,0
8894,Cyberbullying tersangka mengaku bersalah. ,2024-02-07 19:14:54,6849,2088,463,0,cyberbullying sangka aku salah,0
8895,Pelestarian memperkuat hubungan antarwarga. ,2024-03-06 10:16:20,5250,4509,171,160,lestari kuat hubung antarwarga,1
8896,Budaya menggairahkan sektor pariwisata. ,2024-03-16 04:41:53,4386,2013,196,185,budaya gairah sektor pariwisata,2
8897,Penculikan barang bukti ditemukan. ,2024-04-09 10:46:43,9224,2535,130,32,culi barang bukti temu,0
8898,Perayaan melibatkan banyak peserta. ,2024-03-06 20:08:45,3316,2962,5,30,raya libat serta,0
8899,Hubungan internasional memberikan hiburan. ,2024-06-26 20:53:36,4701,2229,262,37,hubung internasional hibur,1
8900,Kebudayaan daerah menyediakan ruang kreativitas. ,2024-03-01 23:08:12,6489,1943,364,158,budaya daerah sedia ruang kreativitas,1
8901,Penculikan tersangka melawan saat ditangkap. ,2024-01-13 02:09:26,2307,4588,105,50,culi sangka lawan tangkap,0
8902,Korupsi warga diminta waspada. ,2024-05-31 11:07:09,884,260,173,240,korupsi warga waspada,0
8903,Jurnalistik mengundang banyak pengunjung. ,2024-04-28 13:41:10,3011,4031,459,138,jurnalistik undang unjung,1
8904,Perpustakaan mempererat hubungan sosial. ,2024-07-21 16:38:18,9323,3740,308,252,pustaka erat hubung sosial,1
8905,Kebun raya mengundang banyak pengunjung. ,2024-01-20 12:57:21,3030,4495,404,119,kebun raya undang unjung,1
8906,Penyelundupan tersangka melawan saat ditangkap. ,2024-01-14 08:00:55,3932,1319,178,176,selundup sangka lawan tangkap,0
8907,Cyberbullying ada saksi yang melihat kejadian. ,2024-05-30 06:50:13,8359,1136,17,150,cyberbullying saksi jadi,1
8908,Penyerangan kasus ini menarik perhatian publik. ,2024-03-24 16:31:26,504,697,235,118,serang tarik perhati publik,1
8909,Perdagangan manusia korban diminta melapor. ,2024-05-22 15:37:00,5689,1767,253,220,dagang manusia korban lapor,0
8910,Pembakaran berhasil ditangkap. ,2024-02-21 00:12:11,4068,1123,481,29,bakar hasil tangkap,0
8911,Penyelundupan motif masih belum diketahui. ,2024-01-29 12:28:39,9059,3762,402,41,selundup motif,0
8912,Penipuan terjadi di Depok. ,2024-03-01 03:02:08,2543,619,310,55,tipu depok,0
8913,Turnamen memupuk rasa kebersamaan. ,2024-02-20 20:47:04,4797,2626,135,73,turnamen pupuk sama,1
8914,Pengembangan karir menjunjung tinggi nilai budaya. ,2024-03-27 10:22:01,8941,4574,406,187,kembang karir junjung nilai budaya,2
8915,Penipuan kasus meningkat selama pandemi. ,2024-02-07 18:36:22,9745,3378,191,144,tipu tingkat pandemi,0
8916,Olimpiade mengundang banyak pengunjung. ,2024-03-27 08:24:34,1736,252,84,32,olimpiade undang unjung,1
8917,Kekerasan penyidikan dilakukan secara intensif. ,2024-05-15 12:23:28,423,3499,318,82,keras sidi intensif,1
8918,Kekerasan tersangka mencoba melarikan diri. ,2024-04-27 01:45:55,4542,1379,313,193,keras sangka coba lari,0
8919,Penelitian memberikan hiburan. ,2024-06-13 22:10:28,1738,4786,237,236,teliti hibur,2
8920,Begal tersangka mengaku bersalah. ,2024-03-24 07:49:47,4637,4230,62,46,begal sangka aku salah,0
8921,Pembobolan lokasi kejadian telah diamankan. ,2024-07-23 05:15:33,6358,953,56,219,bobol lokasi jadi aman,0
8922,Pemalsuan masih dalam penyelidikan. ,2024-03-23 08:07:36,6814,777,465,149,palsu lidi,0
8923,Karnaval membuka peluang investasi. ,2024-06-10 17:20:45,4540,636,80,75,karnaval buka peluang investasi,1
8924,Pencemaran nama baik kasus meningkat selama pandemi. ,2024-03-21 06:47:32,1559,1446,43,299,cemar nama tingkat pandemi,1
8925,Festival warga antusias menyambut. ,2024-01-15 16:43:44,9231,3316,382,186,festival warga antusias sambut,2
8926,Penyelundupan polisi berjanji mengusut tuntas. ,2024-03-19 12:57:23,5080,2415,447,84,selundup polisi janji usut tuntas,0
8927,Pendakian memperkuat budaya lokal. ,2024-04-17 10:32:28,8062,1051,42,79,daki kuat budaya lokal,2
8928,Urbanisasi warga antusias menyambut. ,2024-05-25 15:28:17,3004,2463,155,47,urbanisasi warga antusias sambut,0
8929,Festival mempererat hubungan sosial. ,2024-03-15 23:54:58,185,3560,245,49,festival erat hubung sosial,1
8930,Pembakaran warga diminta waspada. ,2024-06-08 12:39:55,7855,443,345,205,bakar warga waspada,0
8931,Perampokan tersangka mencoba melarikan diri. ,2024-03-01 23:18:22,1705,1073,365,188,ampo sangka coba lari,1
8932,Pencemaran nama baik warga diminta waspada. ,2024-03-27 15:17:11,260,4755,179,3,cemar nama warga waspada,0
8933,Kegiatan ekstrakurikuler mengalami peningkatan. ,2024-04-19 11:41:03,9882,1801,79,109,giat ekstrakurikuler alami tingkat,1
8934,Penyerangan polisi berjanji mengusut tuntas. ,2024-01-27 12:21:50,6589,1263,148,227,serang polisi janji usut tuntas,0
8935,Penipuan motif masih belum diketahui. ,2024-06-23 10:29:06,8542,246,135,254,tipu motif,0
8936,Bazar menjadi inspirasi bagi banyak orang. ,2024-04-26 12:13:51,4073,4734,114,90,bazar inspirasi orang,2
8937,Pembakaran polisi masih memburu pelaku. ,2024-04-16 22:18:31,3256,2026,235,207,bakar polisi buru laku,0
8938,Pengembangan karir memperkuat hubungan antarwarga. ,2024-05-29 10:26:32,4496,2899,12,300,kembang karir kuat hubung antarwarga,1
8939,Antropologi mendukung pembangunan berkelanjutan. ,2024-03-27 23:38:55,2444,2045,1,235,antropologi dukung bangun lanjut,2
8940,Narkoba warga diminta waspada. ,2024-01-23 13:09:18,6414,441,348,226,narkoba warga waspada,1
8941,Cyberbullying motif masih belum diketahui. ,2024-01-14 10:48:35,5180,4923,21,182,cyberbullying motif,1
8942,Penyerangan tersangka mengaku bersalah. ,2024-05-12 05:55:57,9981,4477,267,147,serang sangka aku salah,0
8943,Pemalsuan masih dalam penyelidikan. ,2024-05-03 14:56:19,406,3683,189,99,palsu lidi,0
8944,Perampokan ada saksi yang melihat kejadian. ,2024-07-03 06:05:46,7803,1304,383,180,ampo saksi jadi,1
8945,Kejahatan siber berhasil ditangkap. ,2024-04-26 06:38:07,6669,4978,408,290,jahat siber hasil tangkap,0
8946,Pendidikan program ini sangat inovatif. ,2024-06-26 08:24:47,8067,3245,342,100,didik program inovatif,2
8947,Infrastruktur menjadi sorotan media. ,2024-04-15 14:19:10,4779,1324,378,215,infrastruktur sorot media,0
8948,Energi terbarukan menjunjung tinggi nilai budaya. ,2024-07-12 05:36:06,5975,3779,383,217,energi baru junjung nilai budaya,2
8949,Karnaval acara berjalan lancar. ,2024-05-03 18:27:07,3480,3562,332,218,karnaval acara jalan lancar,2
8950,Pendidikan mempererat hubungan sosial. ,2024-03-01 13:57:03,8822,246,350,23,didik erat hubung sosial,1
8951,Kesenian diselenggarakan dengan sangat baik. ,2024-06-13 18:52:28,5695,145,236,54,seni selenggara,1
8952,Penggelapan penyidikan dilakukan secara intensif. ,2024-01-07 03:25:28,7480,2399,104,247,gelap sidi intensif,1
8953,Perumahan menarik wisatawan mancanegara. ,2024-05-01 22:28:14,262,523,99,222,rumah tarik wisatawan mancanegara,2
8954,Festival memperkenalkan teknologi baru. ,2024-07-08 05:53:19,7249,3943,261,36,festival kenal teknologi,2
8955,Pemerasan warga diminta waspada. ,2024-05-01 20:34:36,9844,468,149,35,peras warga waspada,1
8956,Arkeologi menjadi daya tarik utama. ,2024-04-02 13:37:24,5266,1511,351,9,arkeologi daya tarik utama,2
8957,Rekreasi menggairahkan sektor pariwisata. ,2024-07-03 07:14:18,7620,1507,139,77,rekreasi gairah sektor pariwisata,2
8958,Bazar telah mencapai kesepakatan. ,2024-03-07 18:39:30,3337,1576,285,63,bazar capai sepakat,2
8959,Pencurian korban diminta melapor. ,2024-05-28 01:01:52,9084,3164,217,119,curi korban lapor,0
8960,Korupsi polisi masih memburu pelaku. ,2024-06-06 06:19:00,6741,4233,364,73,korupsi polisi buru laku,0
8961,Penculikan korban diminta melapor. ,2024-07-21 17:41:38,7397,2699,422,39,culi korban lapor,0
8962,Museum memecahkan rekor. ,2024-03-09 23:55:30,5391,4787,5,76,museum pecah rekor,1
8963,Karnaval menjadi ikon baru. ,2024-05-02 15:57:27,5099,147,132,128,karnaval ikon,2
8964,Pelecehan polisi masih memburu pelaku. ,2024-05-28 00:03:47,6411,1046,249,168,leceh polisi buru laku,0
8965,Pameran seni mendapat respon positif. ,2024-01-16 00:49:55,8401,1474,49,112,pamer seni respon positif,2
8966,Ekonomi kreatif mendorong inovasi lokal. ,2024-07-10 04:39:39,6403,1296,311,295,ekonomi kreatif dorong inovasi lokal,1
8967,Pemerasan kasus meningkat selama pandemi. ,2024-05-21 12:31:24,8990,2488,69,285,peras tingkat pandemi,1
8968,Narkoba motif masih belum diketahui. ,2024-03-29 23:43:25,6330,2725,373,100,narkoba motif,0
8969,Baturaden membuka peluang investasi. ,2024-02-10 09:08:00,5154,2782,114,128,baturaden buka peluang investasi,1
8970,Kerajinan tangan menjadi trend baru. ,2024-05-09 05:39:30,6793,1458,366,256,rajin tangan trend,2
8971,Budaya menambah wawasan masyarakat. ,2024-04-19 15:14:24,5401,4120,398,183,budaya tambah wawas masyarakat,2
8972,Penyelundupan berhasil ditangkap. ,2024-01-22 16:33:43,5046,3731,19,199,selundup hasil tangkap,1
8973,Perdagangan manusia penyidikan dilakukan secara intensif. ,2024-01-19 02:17:37,9883,4968,93,278,dagang manusia sidi intensif,1
8974,Pameran seni menarik perhatian publik. ,2024-04-25 16:46:22,2494,1377,200,278,pamer seni tarik perhati publik,1
8975,Perjudian kasus ini menarik perhatian publik. ,2024-06-01 13:16:43,9766,813,167,9,judi tarik perhati publik,1
8976,Cyberbullying kejadian ini menggemparkan warga. ,2024-03-28 15:56:54,1369,3777,167,20,cyberbullying jadi gempar warga,0
8977,Terorisme polisi masih memburu pelaku. ,2024-01-31 20:27:48,5137,2657,399,200,terorisme polisi buru laku,0
8978,Terorisme tersangka mengaku bersalah. ,2024-01-13 22:31:31,1458,1000,82,184,terorisme sangka aku salah,0
8979,Pameran buku memupuk rasa kebersamaan. ,2024-07-02 15:48:01,2006,3396,407,285,pamer buku pupuk sama,1
8980,Wisata alam memupuk rasa kebersamaan. ,2024-01-19 11:16:03,7197,705,310,1,wisata alam pupuk sama,2
8981,Kuliner memperkuat budaya lokal. ,2024-02-19 00:30:59,2933,3017,27,46,kuliner kuat budaya lokal,2
8982,Antropologi diharapkan memberikan manfaat. ,2024-05-03 04:22:50,5746,4063,99,118,antropologi harap manfaat,2
8983,Olimpiade melibatkan banyak peserta. ,2024-02-01 23:38:46,7934,2722,485,276,olimpiade libat serta,1
8984,Cyberbullying korban diminta melapor. ,2024-06-13 11:49:12,8833,932,157,22,cyberbullying korban lapor,1
8985,Penggelapan barang bukti ditemukan. ,2024-06-20 05:43:41,7616,2578,275,56,gelap barang bukti temu,0
